65.00 20.77 0.33 14.30 17.48 29.20 14.90 127.27 166.79 73.41 41.12 0.68 1.18 0.16 0.19 1.30 1.14 13.47 10.99 4.57 5.16 0.68 1.22 35.83 0.27 23.03 0.44 -1.52 -7.74 6.84 2.17 0.07 1.63 1.55 0.68 -2.14 -3.45 5.26 4.05 38.45 0.33 622.52 0.29 1512.54 0.14 -33.50 -1.60 1580.60 0.14 1218.13 0.25 -46.24 -1.04 2834.90 0.13 1099.24 0.47 -58.30 -0.76 -24.60 -0.22 39.04 0.14 -0.02 -2.20 -0.03 -0.44 0.71 1.17 37.22 0.21 22.87 0.44 -2.02 -5.79 6.08 2.52 -21.41 33.45 -0.06 -0.02 0.20 1.61 2.24 0.39 0.48 0.05 0.02 -21.64
65.00 21.94 0.29 14.54 25.03 27.76 13.22 98.25 95.58 49.25 44.34 0.74 0.88 0.16 0.50 1.35 1.19 10.76 5.26 7.45 8.10 0.67 0.81 42.46 0.16 15.45 0.70 8.04 1.59 6.20 1.97 0.05 1.92 1.53 0.65 0.32 21.15 7.27 3.39 37.23 0.38 593.11 0.28 1455.28 0.15 -28.65 -1.55 1566.44 0.14 1146.44 0.22 -42.80 -0.95 2793.30 0.11 1089.59 0.34 -54.82 -0.69 -24.28 -0.24 37.47 0.16 -0.02 -2.14 -0.03 -0.42 0.71 0.78 42.90 0.15 15.48 0.71 8.31 1.59 5.39 2.30 -24.88 39.83 -0.06 -0.02 0.26 2.01 2.24 0.40 0.61 0.03 0.02 -22.43
65.00 18.56 0.28 14.21 16.14 23.86 9.65 126.71 113.16 47.27 37.67 0.40 1.29 0.16 0.17 0.59 0.43 10.82 6.53 7.39 5.16 0.35 1.37 32.57 0.16 24.55 0.37 -1.82 -6.86 18.54 0.49 0.04 1.32 2.11 0.64 -3.51 -1.80 8.90 2.15 36.98 0.29 605.02 0.30 1476.08 0.16 -48.81 -1.33 1610.91 0.12 1181.67 0.27 -59.26 -1.01 2819.26 0.12 1201.16 0.25 -69.16 -0.81 -23.52 -0.22 36.95 0.16 -0.04 -0.92 -0.02 -0.42 0.36 1.37 33.16 0.15 23.64 0.41 -1.13 -11.57 18.59 0.48 -26.16 40.59 -0.07 -0.02 0.21 0.80 4.09 0.19 0.24 0.05 0.04 -27.75
65.00 19.53 0.52 13.66 15.04 27.78 14.12 211.23 254.94 107.31 82.38 0.46 1.34 0.18 0.21 0.34 0.16 11.42 11.23 13.43 11.75 0.42 1.38 37.28 0.13 8.61 0.81 3.88 1.92 8.32 1.32 0.07 1.66 1.90 0.73 -3.79 -1.93 11.04 2.40 32.10 0.41 625.96 0.34 1468.70 0.14 -55.32 -1.17 1562.71 0.14 1220.88 0.20 -60.78 -0.99 2719.35 0.14 1113.79 0.30 -70.14 -0.80 -19.63 -0.25 34.91 0.15 -0.04 -0.85 -0.02 -0.73 0.47 1.34 37.49 0.13 8.64 0.88 4.09 1.99 7.45 1.59 -19.79 35.34 -0.06 -0.01 0.25 0.80 5.07 0.15 0.16 0.04 0.01 -25.22
65.00 21.92 0.51 13.78 15.99 30.54 16.75 76.62 64.80 123.05 132.98 0.51 1.11 0.21 0.23 0.79 0.58 11.58 11.87 8.58 4.50 0.45 1.39 30.30 0.33 10.01 1.06 6.07 1.60 13.23 0.93 0.04 1.54 1.72 0.66 -2.30 -3.70 13.50 1.85 29.40 0.20 614.63 0.36 1423.07 0.18 -78.22 -1.03 1592.16 0.14 1159.19 0.25 -83.20 -0.90 2643.15 0.10 1068.07 0.36 -88.52 -0.80 -18.69 -0.25 31.18 0.13 -0.03 -1.32 -0.02 -0.67 0.57 1.29 32.92 0.21 9.21 1.18 6.95 1.65 10.96 1.29 -16.85 27.73 -0.05 -0.01 0.21 1.20 4.47 0.14 0.21 0.07 0.08 -24.92
65.00 19.28 0.34 14.05 15.91 27.28 13.23 144.36 156.41 80.84 61.75 0.53 0.77 0.29 0.30 0.85 0.56 7.40 3.83 6.01 4.94 0.41 1.06 26.23 0.45 7.48 1.33 12.84 0.64 5.15 1.56 0.09 1.46 1.61 0.73 -3.34 -2.11 7.45 3.25 24.95 0.67 460.16 0.34 1370.35 0.14 -81.12 -1.03 1431.29 0.15 1072.39 0.23 -88.14 -0.88 2444.37 0.10 890.57 0.23 -91.39 -0.82 -17.68 -0.31 28.20 0.23 -0.03 -1.58 -0.02 -0.77 0.50 0.98 30.22 0.32 7.87 1.24 12.88 0.69 4.36 1.85 -12.91 22.18 -0.05 -0.01 0.23 1.61 4.88 0.12 0.15 0.08 0.06 -26.72
65.00 20.62 0.25 15.55 23.13 23.80 8.25 93.76 55.14 101.47 85.43 0.48 0.99 0.25 0.28 0.47 0.22 7.58 6.72 15.38 14.88 0.43 1.08 31.97 0.20 9.41 0.71 11.15 0.67 15.90 0.56 0.05 1.27 1.68 0.63 -0.83 -7.29 5.79 2.30 29.30 0.38 517.52 0.39 1460.10 0.14 -43.59 -1.37 1505.91 0.14 1126.60 0.17 -51.90 -1.07 2587.83 0.11 1024.43 0.22 -59.12 -0.89 -20.39 -0.24 33.27 0.16 -0.05 -0.84 -0.01 -1.03 0.45 1.06 32.98 0.20 10.24 0.65 11.79 0.63 15.95 0.58 -15.05 26.82 -0.06 -0.01 0.22 0.80 2.85 0.29 0.45 0.06 0.03 -26.40
65.00 17.29 0.24 13.82 15.62 21.84 8.02 128.26 106.81 102.11 81.07 0.24 0.34 0.18 0.21 0.29 0.11 1.85 1.18 2.46 2.81 0.20 0.33 32.84 0.41 13.57 0.53 10.18 0.44 14.39 0.46 0.09 1.46 1.63 0.71 -5.31 -0.92 10.91 2.61 32.03 0.44 602.98 0.30 1551.18 0.21 -69.77 -1.04 1603.45 0.10 1242.05 0.25 -78.34 -0.87 2683.92 0.07 1135.52 0.35 -83.45 -0.78 -22.65 -0.21 34.55 0.19 -0.06 -0.34 -0.02 -0.35 0.20 0.36 35.87 0.31 12.72 0.49 10.07 0.43 15.24 0.39 -19.04 29.14 -0.06 -0.01 0.19 2.01 4.89 0.14 0.19 0.06 0.04 -40.10
65.00 19.85 0.49 13.70 14.92 27.65 13.96 336.49 340.02 54.02 46.24 0.48 1.29 0.16 0.17 0.89 0.73 8.37 7.10 9.14 5.48 0.48 1.59 33.21 0.25 25.73 0.39 -6.20 -1.28 15.47 0.86 0.06 2.01 1.59 0.74 -3.19 -2.43 10.20 2.15 41.50 0.28 662.25 0.28 1479.41 0.14 -64.15 -1.13 1613.07 0.14 1176.08 0.22 -72.77 -0.91 2910.25 0.12 1056.76 0.28 -83.74 -0.73 -24.69 -0.24 39.81 0.14 -0.04 -1.19 -0.02 -0.41 0.58 1.48 34.67 0.22 24.98 0.45 -6.01 -1.43 14.11 1.03 -24.95 39.09 -0.06 -0.02 0.19 1.20 4.27 0.17 0.20 0.06 0.03 -23.68
65.00 19.30 0.31 14.68 16.35 26.42 11.74 127.41 167.16 71.00 59.03 0.60 0.87 0.29 0.31 0.94 0.65 13.83 10.20 12.50 5.66 0.58 0.86 32.76 0.25 14.86 0.46 8.47 0.92 11.89 0.52 0.07 1.14 1.79 0.65 -3.51 -1.88 4.84 3.27 30.95 0.32 531.48 0.31 1506.64 0.12 -29.12 -1.68 1514.73 0.12 1265.22 0.24 -41.97 -1.07 2548.19 0.11 1139.71 0.25 -47.99 -0.90 -21.55 -0.16 33.23 0.11 -0.04 -1.15 -0.02 -0.47 0.61 0.86 34.04 0.18 14.19 0.42 8.86 0.87 11.59 0.55 -18.95 27.86 -0.05 -0.02 0.35 1.61 2.03 0.44 0.45 0.05 0.03 -24.53
65.00 21.11 0.50 13.80 15.79 29.59 15.79 174.03 185.79 189.27 351.58 0.50 1.31 0.17 0.19 0.69 0.52 13.32 10.07 10.73 6.77 0.49 1.36 32.66 0.25 18.12 0.54 3.70 1.86 5.74 1.68 0.10 1.58 1.44 0.71 -2.81 -2.76 10.84 2.08 34.07 0.27 579.77 0.34 1436.59 0.16 -54.68 -1.24 1552.97 0.15 1192.95 0.28 -62.67 -0.97 2722.37 0.14 1014.18 0.32 -70.79 -0.81 -22.08 -0.25 35.20 0.15 -0.03 -1.58 -0.02 -0.42 0.58 1.27 34.12 0.20 16.89 0.60 4.12 1.82 5.02 2.07 -22.16 33.83 -0.06 -0.02 0.19 1.41 4.67 0.16 0.17 0.05 0.04 -23.15
65.00 21.78 0.28 14.50 23.37 28.07 13.58 138.10 159.15 134.81 191.58 0.82 0.68 0.37 0.56 1.27 0.90 11.96 5.67 3.71 3.77 0.68 0.87 29.64 0.39 10.10 1.03 11.01 0.81 1.23 9.24 0.07 1.76 1.43 0.70 -0.52 -12.58 3.69 7.02 25.81 0.84 465.28 0.29 1354.32 0.14 -38.11 -1.57 1422.92 0.14 1064.23 0.21 -49.59 -1.10 2474.25 0.08 930.01 0.37 -55.65 -0.93 -18.60 -0.35 29.40 0.23 -0.01 -3.59 -0.02 -0.74 0.75 0.81 31.32 0.37 11.34 0.87 11.59 0.75 1.32 8.00 -12.86 22.44 -0.04 -0.01 0.26 1.81 3.97 0.20 0.20 0.04 0.01 -23.18
65.00 17.63 0.31 13.57 14.95 23.68 10.11 157.19 117.88 168.10 208.16 0.47 0.96 0.25 0.26 0.52 0.27 5.86 4.37 8.67 4.16 0.40 1.15 32.17 0.28 5.25 1.77 12.47 0.48 4.86 1.99 0.08 1.30 1.93 0.67 -5.23 -1.13 5.09 5.90 24.18 0.87 548.75 0.37 1424.07 0.14 -64.22 -1.13 1499.67 0.16 1142.74 0.20 -70.91 -0.96 2544.20 0.12 976.85 0.22 -76.01 -0.86 -18.30 -0.25 29.23 0.19 -0.04 -0.95 -0.02 -0.91 0.45 1.12 33.06 0.29 6.27 1.55 12.45 0.46 5.04 1.72 -16.55 27.38 -0.05 -0.01 0.22 1.00 5.33 0.13 0.11 0.05 0.02 -26.08
65.00 20.91 0.51 13.78 15.42 27.70 13.92 151.38 256.52 88.43 63.05 0.55 1.67 0.16 0.19 0.79 0.63 23.34 37.48 6.93 2.27 0.53 1.68 33.90 0.31 18.60 0.54 -1.74 -5.32 13.80 0.94 0.04 1.22 1.28 0.92 -3.11 -2.63 9.14 3.14 37.10 0.48 655.83 0.30 1470.44 0.18 -73.44 -1.05 1615.99 0.12 1169.26 0.29 -79.28 -0.90 2888.01 0.13 1126.06 0.33 -90.19 -0.73 -21.93 -0.30 37.36 0.18 -0.04 -1.08 -0.02 -0.67 0.66 1.55 35.20 0.24 18.32 0.61 -1.28 -7.82 12.42 1.13 -20.68 35.45 -0.07 -0.01 0.21 0.60 3.86 0.17 0.20 0.07 0.04 -22.56
66.00 17.33 0.00 17.29 17.33 17.37 0.08 0.04 0.00 0.00 0.00 0.85 0.20 0.69 0.83 0.98 0.28 6.09 6.03 0.54 0.35 0.36 0.27 12.65 0.13 3.01 0.98 -9.51 -0.27 1.89 1.56 0.00 0.00 0.00 0.00 -5.70 -0.06 58.73 0.69 13.47 0.05 418.01 0.04 1219.52 0.07 -199.80 -0.06 1414.13 0.02 958.44 0.07 -199.82 -0.06 2464.75 0.01 1517.04 0.04 -199.87 -0.06 -4.44 -0.16 13.38 0.04 0.02 0.30 -0.01 -0.17 0.27 0.01 10.72 0.08 4.35 0.36 -8.66 -0.07 -1.51 -0.77 -4.76 14.60 -0.00 -0.00 0.37 0.60 0.20 0.02 0.00 2.44 1.47 -36.26
66.00 24.13 0.38 14.80 26.23 29.54 14.74 317.58 366.85 144.45 120.83 0.82 0.91 0.17 0.50 1.54 1.37 17.03 12.32 8.13 2.30 0.78 1.01 34.87 0.42 19.02 0.77 -1.82 -4.24 2.11 6.70 0.09 1.70 1.55 0.73 0.24 29.58 4.68 3.20 35.15 0.37 557.13 0.33 1410.07 0.16 -53.22 -1.37 1520.89 0.17 1139.76 0.28 -62.33 -1.06 2681.15 0.13 993.04 0.29 -72.84 -0.83 -21.40 -0.38 35.31 0.26 -0.00 -12.63 -0.03 -0.48 0.93 0.89 37.84 0.34 17.59 0.87 -1.69 -4.82 -0.20 -74.19 -20.33 32.64 -0.05 -0.02 0.25 1.81 3.04 0.25 0.24 0.06 0.05 -21.84
66.00 22.67 0.29 14.93 25.63 28.63 13.69 189.13 143.55 83.55 73.72 0.84 0.87 0.19 0.64 1.44 1.26 15.20 9.18 9.69 6.71 0.85 0.91 36.78 0.31 18.24 0.68 6.95 1.70 7.23 1.58 0.07 1.48 1.57 0.69 0.19 32.87 7.37 2.89 34.86 0.33 578.51 0.30 1399.64 0.17 -27.89 -1.67 1597.85 0.16 1126.96 0.27 -42.59 -1.00 2705.65 0.13 1030.84 0.30 -51.56 -0.77 -22.92 -0.28 34.80 0.19 -0.00 -13.24 -0.03 -0.48 0.87 0.89 37.30 0.29 18.06 0.70 7.29 1.66 7.26 1.55 -21.18 33.74 -0.03 -0.02 0.41 2.81 2.24 0.40 0.29 0.03 0.01 -21.64
66.00 20.98 0.51 13.81 15.71 28.33 14.53 156.14 268.17 89.33 56.40 0.48 1.28 0.15 0.18 0.79 0.64 12.44 8.60 11.18 6.95 0.48 1.39 35.77 0.26 18.66 0.46 -2.18 -2.58 8.51 1.41 0.06 1.27 2.04 0.65 -3.18 -2.35 9.94 2.72 36.19 0.36 614.01 0.30 1423.10 0.15 -64.21 -1.11 1584.25 0.15 1134.34 0.20 -69.93 -0.93 2802.37 0.12 1051.83 0.33 -80.14 -0.75 -21.80 -0.29 36.77 0.18 -0.03 -1.47 -0.03 -0.46 0.56 1.32 36.35 0.24 17.77 0.53 -2.11 -2.91 7.22 1.82 -23.42 37.33 -0.05 -0.02 0.23 1.20 5.28 0.13 0.18 0.05 0.02 -23.94
66.00 21.44 0.49 14.15 16.47 28.24 14.09 282.04 362.69 63.85 41.28 0.48 1.15 0.18 0.20 0.75 0.57 13.16 8.93 5.88 4.22 0.46 1.35 33.72 0.25 15.05 0.62 1.65 5.45 15.41 0.82 0.04 1.29 1.24 0.84 -2.69 -2.94 11.28 2.44 31.79 0.32 623.47 0.33 1457.51 0.17 -61.98 -1.15 1589.73 0.14 1231.34 0.29 -68.81 -0.94 2639.53 0.10 1102.87 0.30 -75.62 -0.81 -20.53 -0.31 33.62 0.19 -0.03 -1.61 -0.02 -0.61 0.55 1.25 34.29 0.26 14.53 0.71 1.91 5.37 14.33 0.99 -21.93 34.65 -0.06 -0.02 0.18 1.00 5.10 0.14 0.13 0.04 0.02 -24.90
66.00 22.30 0.30 14.88 25.88 28.85 13.97 121.28 98.90 70.05 44.76 0.79 0.93 0.18 0.39 1.45 1.27 12.07 6.45 7.84 3.02 0.65 0.88 38.04 0.22 19.53 0.56 7.69 1.60 9.26 1.12 0.07 1.76 1.34 0.77 0.92 8.03 5.78 4.63 34.30 0.53 591.81 0.30 1444.90 0.14 -30.76 -1.67 1600.96 0.15 1209.68 0.32 -45.22 -1.03 2720.23 0.12 1101.12 0.41 -53.14 -0.84 -24.42 -0.26 36.19 0.18 -0.00 -12.24 -0.03 -0.47 0.71 0.83 38.75 0.19 19.02 0.60 8.61 1.47 8.78 1.20 -23.25 35.17 -0.05 -0.02 0.20 2.21 2.44 0.36 0.47 0.04 0.02 -21.67
66.00 24.10 0.25 15.83 26.60 28.93 13.10 100.31 109.83 32.87 33.81 0.85 0.78 0.22 0.70 1.53 1.31 9.56 4.62 9.69 9.04 0.67 0.74 40.50 0.19 14.18 0.70 11.88 1.07 7.83 1.45 0.04 2.41 1.04 0.76 3.91 1.61 6.72 2.76 34.11 0.30 507.46 0.28 1379.84 0.15 -57.16 -1.38 1525.08 0.18 1075.24 0.27 -69.31 -1.03 2599.87 0.12 968.59 0.32 -76.53 -0.88 -23.29 -0.24 33.87 0.18 0.00 19.96 -0.03 -0.47 0.81 0.60 41.57 0.21 15.51 0.72 13.23 1.09 4.43 2.50 -24.67 38.25 -0.08 -0.02 0.25 2.21 2.04 0.36 0.94 0.11 0.07 -21.23
66.00 21.49 0.29 14.09 24.40 27.93 13.84 176.26 197.10 82.32 75.32 0.68 0.90 0.18 0.38 1.24 1.06 10.55 4.61 7.02 4.25 0.57 0.99 39.51 0.23 15.95 0.58 3.40 3.35 8.05 1.49 0.07 2.08 1.27 0.79 0.55 13.17 9.70 2.38 35.54 0.28 587.25 0.28 1468.79 0.13 -55.70 -1.32 1556.54 0.15 1236.04 0.30 -66.65 -1.01 2713.58 0.13 1074.07 0.29 -75.90 -0.83 -23.11 -0.23 36.14 0.15 -0.01 -7.03 -0.03 -0.45 0.67 0.90 42.00 0.18 15.51 0.65 4.97 2.41 5.85 2.09 -20.83 34.36 -0.05 -0.01 0.22 1.81 3.05 0.24 0.43 0.07 0.05 -22.84
66.00 21.72 0.31 14.48 23.37 28.38 13.90 152.53 205.29 68.56 41.50 0.56 1.03 0.16 0.18 1.12 0.96 5.09 2.38 10.75 6.52 0.53 1.08 34.95 0.25 23.90 0.38 -1.39 -8.01 10.81 1.30 0.04 1.34 1.43 0.66 -1.34 -5.85 7.68 2.70 38.03 0.30 564.08 0.35 1450.12 0.12 -58.81 -1.23 1525.38 0.16 1169.37 0.21 -70.05 -0.94 2712.50 0.13 1083.78 0.33 -79.65 -0.77 -23.80 -0.20 37.30 0.17 -0.02 -2.92 -0.02 -0.47 0.62 0.97 35.92 0.26 23.16 0.41 0.54 21.54 9.54 1.53 -24.89 39.87 -0.05 -0.02 0.19 1.61 4.08 0.18 0.29 0.06 0.06 -23.66
66.00 22.42 0.49 14.10 17.14 31.48 17.38 217.19 470.14 119.17 89.49 0.51 1.09 0.17 0.18 0.92 0.75 5.63 4.95 8.81 8.82 0.45 1.21 35.11 0.32 15.09 0.60 4.08 2.18 10.83 0.98 0.06 1.10 1.67 0.76 -2.01 -4.28 9.81 1.93 35.58 0.31 620.27 0.35 1430.75 0.16 -56.50 -1.27 1621.81 0.15 1171.35 0.28 -65.04 -0.98 2763.85 0.13 1176.52 0.32 -73.69 -0.81 -21.71 -0.27 35.62 0.17 -0.03 -1.83 -0.02 -0.47 0.52 1.14 37.11 0.20 14.63 0.66 4.43 2.18 10.31 1.13 -18.55 30.24 -0.05 -0.02 0.22 1.20 3.46 0.22 0.25 0.07 0.06 -24.31
66.00 21.51 0.29 14.67 22.17 28.43 13.76 132.90 124.70 96.57 76.24 0.79 1.01 0.22 0.30 1.36 1.14 11.38 8.23 12.49 7.29 0.66 1.02 36.70 0.23 7.80 1.12 9.94 1.18 7.51 1.20 0.07 1.50 1.40 0.63 -0.92 -8.20 6.12 2.99 29.09 0.41 596.56 0.32 1482.46 0.15 -31.31 -1.69 1563.50 0.14 1150.12 0.23 -42.19 -1.15 2613.21 0.10 1045.69 0.30 -49.57 -0.93 -19.06 -0.29 31.56 0.19 -0.01 -5.27 -0.02 -0.59 0.72 0.97 37.44 0.22 8.05 1.12 10.18 1.21 7.13 1.30 -17.88 28.46 -0.05 -0.01 0.20 2.01 3.05 0.28 0.46 0.03 0.02 -22.02
66.00 18.87 0.33 13.89 15.68 26.71 12.82 202.40 331.61 102.81 74.69 0.44 1.25 0.18 0.19 0.54 0.36 12.06 12.74 7.80 4.90 0.38 1.35 31.93 0.22 18.06 0.38 4.24 2.59 17.05 0.55 0.06 1.48 1.48 0.71 -3.34 -2.06 12.22 2.13 34.32 0.16 617.17 0.32 1477.46 0.15 -48.44 -1.28 1632.24 0.14 1183.96 0.22 -59.12 -0.97 2703.82 0.09 1132.06 0.31 -65.22 -0.84 -22.45 -0.20 34.36 0.13 -0.03 -1.43 -0.02 -0.57 0.42 1.32 32.74 0.21 17.85 0.41 4.77 2.28 16.54 0.61 -21.03 34.03 -0.06 -0.01 0.18 1.20 4.07 0.19 0.17 0.06 0.05 -24.61
66.00 20.03 0.49 14.26 16.14 22.88 8.61 97.88 77.81 198.03 273.72 0.23 0.97 0.15 0.16 0.28 0.13 1.00 0.87 3.90 4.59 0.22 0.96 38.19 0.08 18.91 0.41 3.02 3.02 12.34 0.89 0.07 1.42 1.73 0.76 -3.28 -2.35 13.13 1.54 41.65 0.16 642.70 0.34 1532.24 0.16 -56.29 -1.14 1601.74 0.14 1250.96 0.23 -64.05 -0.92 2856.64 0.11 1116.11 0.27 -75.44 -0.72 -24.59 -0.24 40.56 0.11 -0.06 -0.32 -0.02 -0.66 0.23 1.00 38.62 0.08 18.45 0.46 3.62 2.76 12.32 0.99 -25.76 40.86 -0.06 -0.02 0.16 0.40 3.86 0.20 0.22 0.05 0.03 -31.78
66.00 20.65 0.30 14.52 18.94 27.86 13.34 188.86 254.70 99.20 58.36 0.59 1.14 0.16 0.20 1.14 0.97 15.79 11.84 8.21 2.62 0.58 1.28 35.24 0.34 21.26 0.43 -1.31 -8.23 12.33 1.03 0.06 1.98 1.48 0.61 -2.09 -3.17 1.45 12.33 34.86 0.49 615.94 0.33 1488.58 0.13 -60.16 -1.21 1586.85 0.16 1200.81 0.28 -69.88 -0.95 2776.32 0.13 1099.05 0.31 -79.31 -0.77 -23.66 -0.23 37.52 0.16 -0.03 -2.02 -0.02 -0.68 0.69 1.19 37.31 0.25 20.35 0.46 -0.84 -14.53 11.44 1.20 -21.84 35.11 -0.05 -0.02 0.21 1.20 4.07 0.18 0.19 0.06 0.09 -23.19
66.00 20.96 0.32 14.30 18.04 28.86 14.56 240.20 341.32 70.07 52.53 0.63 1.11 0.17 0.25 1.10 0.93 14.74 9.89 12.15 5.33 0.60 1.26 33.15 0.34 21.78 0.45 -1.37 -5.20 9.37 1.07 0.06 1.63 1.59 0.71 -2.06 -3.41 5.77 3.61 35.68 0.24 573.25 0.32 1436.66 0.14 -51.12 -1.39 1535.91 0.15 1165.49 0.20 -63.08 -1.03 2680.51 0.15 1059.47 0.31 -72.05 -0.84 -22.29 -0.26 36.45 0.19 -0.01 -5.27 -0.02 -0.42 0.71 1.15 35.12 0.31 21.63 0.48 -1.39 -5.53 8.14 1.30 -20.20 34.00 -0.04 -0.01 0.22 2.01 3.46 0.22 0.24 0.06 0.05 -23.73
66.00 21.72 0.48 14.02 16.56 29.41 15.39 139.20 165.23 90.94 40.37 0.55 1.28 0.16 0.18 0.92 0.76 12.25 10.10 9.42 6.29 0.56 1.45 35.35 0.23 18.07 0.50 3.74 1.88 5.39 2.04 0.12 1.50 1.60 0.66 -2.28 -3.53 9.61 3.06 33.73 0.38 604.35 0.32 1398.31 0.14 -50.91 -1.32 1577.55 0.14 1152.99 0.24 -60.96 -0.99 2786.99 0.14 953.78 0.35 -70.02 -0.81 -22.45 -0.26 36.66 0.15 -0.02 -2.04 -0.02 -0.38 0.66 1.34 36.05 0.21 17.43 0.56 3.64 2.09 5.45 2.15 -22.95 36.31 -0.05 -0.02 0.18 1.20 3.46 0.23 0.19 0.05 0.02 -22.26
66.00 23.93 0.24 17.21 25.01 28.39 11.17 222.44 322.99 60.28 50.11 0.73 0.81 0.20 0.60 1.10 0.90 11.12 7.71 8.05 4.57 0.56 0.96 35.56 0.32 17.52 0.56 5.39 2.36 17.87 0.59 0.03 3.09 1.18 0.71 2.33 2.92 5.93 3.79 30.77 0.50 491.41 0.29 1354.22 0.13 -30.76 -1.71 1511.83 0.12 1107.10 0.32 -42.87 -1.13 2551.65 0.12 1177.26 0.30 -52.42 -0.87 -20.80 -0.29 33.85 0.20 -0.01 -4.74 -0.03 -0.33 0.61 0.93 36.69 0.26 16.85 0.59 6.02 2.19 18.39 0.59 -19.00 30.47 -0.04 -0.02 0.22 1.81 2.24 0.39 0.33 0.04 0.02 -23.32
66.00 18.21 0.29 13.81 15.43 25.07 11.26 164.50 202.91 121.39 122.58 0.33 1.02 0.17 0.18 0.40 0.24 4.73 4.24 4.15 2.37 0.27 0.85 37.24 0.23 14.60 0.42 5.30 0.76 14.49 0.54 0.08 1.49 1.92 0.67 -3.66 -1.76 7.88 2.76 35.08 0.19 622.66 0.30 1506.59 0.13 -57.08 -1.19 1614.10 0.13 1267.33 0.19 -67.76 -0.92 2687.75 0.12 1259.75 0.34 -74.83 -0.79 -23.40 -0.19 35.95 0.13 -0.04 -1.00 -0.02 -0.60 0.31 0.82 38.85 0.20 14.94 0.44 5.70 0.73 13.92 0.63 -20.78 33.56 -0.06 -0.01 0.16 0.80 4.67 0.16 0.26 0.06 0.04 -29.97
66.00 24.13 0.43 14.43 25.30 30.30 15.87 126.64 88.36 77.99 40.33 0.67 0.98 0.24 0.26 1.19 0.95 9.34 6.41 11.14 5.65 0.57 1.12 32.23 0.27 7.67 1.56 8.96 1.03 8.75 1.09 0.08 1.76 1.34 0.80 0.00 13023.16 8.63 2.08 28.47 0.39 530.58 0.36 1398.52 0.13 -63.05 -1.24 1508.88 0.15 1157.02 0.23 -70.13 -1.02 2516.75 0.11 1023.70 0.25 -75.90 -0.90 -18.33 -0.37 30.84 0.22 -0.01 -3.28 -0.02 -0.65 0.70 0.99 33.87 0.27 8.97 1.44 8.86 1.15 7.84 1.36 -15.12 26.60 -0.05 -0.01 0.20 1.81 3.66 0.19 0.34 0.06 0.03 -22.28
67.00 21.49 0.34 13.73 18.82 29.56 15.83 67.05 31.72 137.90 188.89 0.68 0.48 0.48 0.60 0.73 0.25 4.20 3.42 5.31 4.57 0.36 0.81 13.98 0.45 17.46 0.35 -3.82 -1.61 -3.45 -1.51 0.04 1.04 1.34 0.46 -1.96 -3.20 0.44 41.96 20.13 0.86 438.48 0.19 1215.85 0.11 -136.70 -0.62 1423.48 0.11 1079.95 0.31 -140.70 -0.56 2469.91 0.08 1062.16 0.27 -143.16 -0.53 -13.74 -0.42 22.47 0.30 0.00 8.50 -0.02 -0.39 0.56 0.77 18.79 0.47 19.09 0.47 -0.11 -79.23 -3.52 -2.10 -9.87 17.29 -0.01 -0.02 0.26 0.80 3.85 0.08 0.11 0.17 0.12 -30.55
67.00 22.89 0.48 14.04 17.16 31.93 17.90 246.03 339.38 79.21 58.17 0.58 1.09 0.15 0.18 1.15 1.00 8.56 6.17 13.12 14.47 0.58 1.25 33.62 0.31 18.38 0.57 1.14 10.12 4.38 3.20 0.11 1.50 1.76 0.75 -2.01 -4.16 12.31 2.59 32.26 0.43 579.21 0.34 1387.40 0.16 -54.66 -1.27 1553.71 0.16 1106.59 0.30 -62.26 -1.02 2732.15 0.13 1045.72 0.37 -71.86 -0.82 -21.78 -0.30 35.41 0.22 -0.02 -3.08 -0.02 -0.45 0.68 1.15 34.77 0.26 17.62 0.64 1.54 8.35 2.74 5.32 -21.52 35.38 -0.05 -0.02 0.24 1.41 4.07 0.19 0.23 0.05 0.04 -23.54
67.00 22.41 0.51 13.87 16.73 31.46 17.60 132.03 100.44 97.35 45.24 0.47 1.28 0.15 0.17 0.70 0.54 12.12 12.47 8.73 6.52 0.44 1.46 29.49 0.30 23.66 0.42 -4.86 -1.71 13.72 0.96 0.11 1.38 1.34 0.77 -2.72 -3.12 13.12 2.14 34.89 0.35 606.29 0.33 1446.85 0.16 -74.96 -1.03 1571.01 0.15 1136.71 0.22 -78.73 -0.90 2783.66 0.13 1016.60 0.28 -87.35 -0.76 -22.30 -0.26 35.59 0.19 -0.03 -1.67 -0.02 -0.46 0.56 1.33 31.14 0.25 22.64 0.49 -4.72 -1.90 11.55 1.29 -21.84 35.01 -0.05 -0.02 0.17 1.00 4.67 0.14 0.18 0.07 0.06 -24.31
